"2015-08"	480.5211845959778
"2016-07"	95.77823510582871
"2017-06"	56.78772230936672
"2018-05"	2.49819091365338
"2019-04"	4.128024532009264
"2015-09"	70.46467945767436
"2016-08"	59.08198737289754
"2017-07"	64.98146379272238
"2018-06"	2.808523416305737
"2019-05"	4.005277417446005
"2016-09"	32.62761224755592
"2017-08"	48.273956518851136
"2018-07"	2.274934755439708
"2019-06"	3.0362427767093725
"2015-10"	74.16931809334021
"2017-09"	34.388885218277615
"2018-08"	2.398950798112633
"2015-11"	59.48474386249759
"2016-01"	61.06607047719674
"2016-10"	32.44442633970801
"2018-09"	3.733481101982426
"2015-12"	26.76409618394063
"2016-02"	65.54760875990648
"2016-11"	39.64431643834775
"2017-01"	56.2028595653546
"2017-10"	26.736910424747364
"2016-03"	45.85306412778221
"2016-12"	61.466586775371866
"2017-02"	55.580090162628686
"2017-11"	29.641103274738292
"2018-01"	11.164572720750483
"2018-10"	3.0704021430259663
"2016-04"	22.67063204705504
"2017-03"	177.0215809422363
"2017-12"	13.737046580114798
"2018-02"	6.230362795091119
"2018-11"	5.397909048901923
"2019-01"	4.454813888902632
"2016-05"	47.04660952446611
"2017-04"	111.35007462191645
"2018-03"	2.72807989116234
"2018-12"	5.944894163484894
"2019-02"	3.980845264511518
"2016-06"	30.49033485006071
"2017-05"	124.84777365194091
"2018-04"	2.449268234852154
"2019-03"	3.8232746686780827
